id,folder,fname,sample_type,label,modified_mac
6289,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_55065_212-179-180-123_443.pcap,0,13201,00:33:91:18:91:50
6290,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_52401_212-179-180-88_443.pcap,0,13201,00:33:91:18:92:50
6291,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_38340_216-58-208-78_443.pcap,0,13201,00:33:91:18:93:50
6292,l_hi_ff,L_cyber_ff_09-16__12_41_40.pcap.TCP_10-0-0-9_52219_212-179-154-223_443.pcap,0,13201,00:33:91:18:94:50
6293,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_59086_212-179-154-217_443.pcap,0,13201,00:33:91:18:95:50
6294,l_hi_ff,L_cyber_ff_02-15__13_24_43.pcap.TCP_10-0-0-10_33877_104-244-43-167_443.pcap,0,16201,00:3f:49:18:96:50
6295,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_51139_212-179-180-88_443.pcap,0,13201,00:33:91:18:97:50
6296,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_43846_216-58-210-46_443.pcap,0,13201,00:33:91:18:98:50
6297,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_45322_212-179-180-88_443.pcap,0,13201,00:33:91:18:99:50
6298,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_54835_212-179-180-76_443.pcap,0,17201,00:43:31:18:9a:50
6299,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_46326_31-13-93-7_443.pcap,0,12201,00:2f:a9:18:9b:50
6300,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_40392_216-58-208-78_443.pcap,0,13201,00:33:91:18:9c:50
6301,l_hi_ff,L_cyber_ff_10-06__14_04_06.pcap.TCP_10-0-0-9_45365_104-244-43-39_443.pcap,0,16201,00:3f:49:18:9d:50
6302,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_42369_212-179-154-244_443.pcap,0,13201,00:33:91:18:9e:50
6303,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_55132_212-179-180-76_443.pcap,0,17201,00:43:31:18:9f:50
6304,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_46611_216-58-210-14_443.pcap,0,13201,00:33:91:18:a0:50
6305,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_51876_216-58-209-238_443.pcap,0,13201,00:33:91:18:a1:50
6306,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_41365_212-179-154-237_443.pcap,0,18201,00:47:19:18:a2:50
6307,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_40657_95-172-94-16_443.pcap,0,18201,00:47:19:18:a3:50
6308,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_48717_212-179-154-245_443.pcap,0,13201,00:33:91:18:a4:50
6309,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_54488_212-179-154-224_443.pcap,0,13201,00:33:91:18:a5:50
6310,l_hi_ff,L_cyber_ff_10-15__12_42_08.pcap.TCP_10-0-0-9_59553_212-179-154-238_443.pcap,0,13201,00:33:91:18:a6:50
6311,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_47171_104-244-43-199_443.pcap,0,16201,00:3f:49:18:a7:50
6312,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_53470_212-179-180-109_443.pcap,0,13201,00:33:91:18:a8:50
6313,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_55442_104-244-43-231_443.pcap,0,16201,00:3f:49:18:a9:50
6314,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_45986_192-229-233-25_443.pcap,0,16201,00:3f:49:18:aa:50
6315,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_44291_104-244-43-103_443.pcap,0,16201,00:3f:49:18:ab:50
6316,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_59691_212-179-180-102_443.pcap,0,13201,00:33:91:18:ac:50
6317,l_hi_ff,L_cyber_ff_10-06__11_16_59.pcap.TCP_10-0-0-9_41218_212-179-154-237_443.pcap,0,13201,00:33:91:18:ad:50
6318,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_38525_212-179-180-123_443.pcap,0,13201,00:33:91:18:ae:50
6319,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_44008_212-179-154-245_443.pcap,0,13201,00:33:91:18:af:50
6320,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_60630_212-179-154-245_443.pcap,0,13201,00:33:91:18:b0:50
6321,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_36369_212-179-154-251_443.pcap,0,13201,00:33:91:18:b1:50
6322,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_46109_54-192-78-4_443.pcap,0,18201,00:47:19:18:b2:50
6323,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_55028_212-179-180-76_443.pcap,0,17201,00:43:31:18:b3:50
6324,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_45344_216-58-210-46_443.pcap,0,13201,00:33:91:18:b4:50
6325,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_35552_216-58-210-14_443.pcap,0,13201,00:33:91:18:b5:50
6326,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_36875_212-179-180-88_443.pcap,0,13201,00:33:91:18:b6:50
6327,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_35127_212-179-180-102_443.pcap,0,13201,00:33:91:18:b7:50
6328,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_54898_212-179-180-96_443.pcap,0,13201,00:33:91:18:b8:50
6329,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_35928_212-179-154-231_443.pcap,0,13201,00:33:91:18:b9:50
6330,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_33248_216-58-209-238_443.pcap,0,13201,00:33:91:18:ba:50
6331,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_55369_212-179-180-103_443.pcap,0,13201,00:33:91:18:bb:50
6332,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_45908_31-13-93-52_443.pcap,0,18201,00:47:19:18:bc:50
6333,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_56584_212-179-154-230_443.pcap,0,13201,00:33:91:18:bd:50
6334,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_55954_192-229-233-25_443.pcap,0,16201,00:3f:49:18:be:50
6335,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_37896_212-179-154-238_443.pcap,0,13201,00:33:91:18:bf:50
6336,l_hi_ff,L_cyber_ff_10-08__10_07_57.pcap.TCP_10-0-0-9_44488_192-229-233-25_443.pcap,0,16201,00:3f:49:18:c0:50
6337,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_58293_212-179-180-82_443.pcap,0,13201,00:33:91:18:c1:50
6338,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_43261_212-179-154-224_443.pcap,0,13201,00:33:91:18:c2:50
6339,l_hi_ff,L_cyber_ff_10-08__16_08_09.pcap.TCP_10-0-0-9_46250_192-229-233-25_443.pcap,0,16201,00:3f:49:18:c3:50
6340,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_41501_212-179-154-238_443.pcap,0,13201,00:33:91:18:c4:50
6341,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_41844_95-172-94-38_443.pcap,0,18201,00:47:19:18:c5:50
6342,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_44495_192-229-233-25_443.pcap,0,16201,00:3f:49:18:c6:50
6343,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_42437_104-244-42-72_443.pcap,0,16201,00:3f:49:18:c7:50
6344,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_57598_54-230-79-60_443.pcap,0,18201,00:47:19:18:c8:50
6345,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_55128_104-244-43-133_443.pcap,0,18201,00:47:19:18:c9:50
6346,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_35789_212-179-154-210_443.pcap,0,13201,00:33:91:18:ca:50
6347,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_39569_64-233-166-136_443.pcap,0,13201,00:33:91:18:cb:50
6348,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_35520_212-179-154-210_443.pcap,0,13201,00:33:91:18:cc:50
6349,l_hi_ff,L_cyber_ff_10-06__11_16_59.pcap.TCP_10-0-0-9_45107_104-244-43-199_443.pcap,0,16201,00:3f:49:18:cd:50
6350,l_hi_ff,L_cyber_ff_10-06__14_04_06.pcap.TCP_10-0-0-9_57278_64-233-166-91_443.pcap,0,13201,00:33:91:18:ce:50
6351,l_hi_ff,L_cyber_ff_09-16__12_41_40.pcap.TCP_10-0-0-9_39252_212-179-180-123_443.pcap,0,13201,00:33:91:18:cf:50
6352,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_45311_31-13-93-52_443.pcap,0,18201,00:47:19:18:d0:50
6353,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_53551_212-179-154-231_443.pcap,0,13201,00:33:91:18:d1:50
6354,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_57596_54-230-79-60_443.pcap,0,18201,00:47:19:18:d2:50
6355,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_46773_212-179-180-89_443.pcap,0,13201,00:33:91:18:d3:50
6356,l_hi_ff,L_cyber_ff_09-16__12_41_40.pcap.TCP_10-0-0-9_45134_104-244-43-71_443.pcap,0,16201,00:3f:49:18:d4:50
6357,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_53679_91-198-174-208_443.pcap,0,18201,00:47:19:18:d5:50
6358,l_hi_ff,L_cyber_ff_10-06__14_04_06.pcap.TCP_10-0-0-9_33591_212-179-154-244_443.pcap,0,13201,00:33:91:18:d6:50
6359,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_48437_212-179-180-123_443.pcap,0,13201,00:33:91:18:d7:50
6360,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_46081_212-179-154-238_443.pcap,0,13201,00:33:91:18:d8:50
6361,l_hi_ff,L_cyber_ff_10-15__12_42_08.pcap.TCP_10-0-0-9_50758_212-179-154-230_443.pcap,0,13201,00:33:91:18:d9:50
6362,l_hi_ff,L_cyber_ff_09-08__13_40_06.pcap.TCP_10-0-0-9_50024_212-179-154-237_443.pcap,0,13201,00:33:91:18:da:50
6363,l_hi_ff,L_cyber_ff_09-16__12_41_40.pcap.TCP_10-0-0-9_51588_212-179-154-217_443.pcap,0,13201,00:33:91:18:db:50
6364,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_44968_212-179-180-95_443.pcap,0,13201,00:33:91:18:dc:50
6365,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_53708_212-179-154-244_443.pcap,0,13201,00:33:91:18:dd:50
6366,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_49460_199-59-150-39_443.pcap,0,16201,00:3f:49:18:de:50
6367,l_hi_ff,L_cyber_ff_02-09__16_01_04.pcap.TCP_10-0-0-20_50421_104-244-43-103_443.pcap,0,16201,00:3f:49:18:df:50
6368,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_34997_64-233-184-91_443.pcap,0,13201,00:33:91:18:e0:50
6369,l_hi_ff,L_cyber_ff_09-08__13_40_06.pcap.TCP_10-0-0-9_59764_212-179-180-103_443.pcap,0,13201,00:33:91:18:e1:50
6370,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_53902_91-198-174-208_443.pcap,0,18201,00:47:19:18:e2:50
6371,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_58483_173-194-137-142_443.pcap,0,17201,00:43:31:18:e3:50
6372,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_35360_212-179-154-251_443.pcap,0,13201,00:33:91:18:e4:50
6373,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_34959_212-179-180-117_443.pcap,0,13201,00:33:91:18:e5:50
6374,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_48583_216-58-210-3_443.pcap,0,13201,00:33:91:18:e6:50
6375,l_hi_ff,L_cyber_ff_10-06__14_04_06.pcap.TCP_10-0-0-9_57060_212-179-154-230_443.pcap,0,13201,00:33:91:18:e7:50
6376,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_50777_52-19-170-37_443.pcap,0,18201,00:47:19:18:e8:50
6377,l_hi_ff,L_cyber_ff_10-15__12_42_08.pcap.TCP_10-0-0-9_45334_212-179-154-245_443.pcap,0,13201,00:33:91:18:e9:50
6378,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_51430_212-179-180-109_443.pcap,0,13201,00:33:91:18:ea:50
6379,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_56997_212-179-154-245_443.pcap,0,13201,00:33:91:18:eb:50
6380,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_39995_212-179-154-251_443.pcap,0,13201,00:33:91:18:ec:50
6381,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_52748_216-58-208-78_443.pcap,0,13201,00:33:91:18:ed:50
6382,l_hi_ff,L_cyber_ff_02-09__11_03_59.pcap.TCP_10-0-0-20_39796_104-244-43-167_443.pcap,0,16201,00:3f:49:18:ee:50
6383,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_56769_212-179-154-230_443.pcap,0,13201,00:33:91:18:ef:50
6384,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_58568_212-179-154-223_443.pcap,0,13201,00:33:91:18:f0:50
6385,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_39061_212-179-154-238_443.pcap,0,13201,00:33:91:18:f1:50
6386,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_46903_212-179-180-96_443.pcap,0,13201,00:33:91:18:f2:50
6387,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_48076_212-179-154-244_443.pcap,0,13201,00:33:91:18:f3:50
6388,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_45199_212-179-154-231_443.pcap,0,13201,00:33:91:18:f4:50
6389,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_42294_212-179-154-251_443.pcap,0,13201,00:33:91:18:f5:50
6390,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_54591_212-179-154-230_443.pcap,0,13201,00:33:91:18:f6:50
6391,l_hi_ff,L_cyber_ff_10-08__16_08_09.pcap.TCP_10-0-0-9_46014_104-244-43-167_443.pcap,0,16201,00:3f:49:18:f7:50
6392,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_56318_212-179-154-231_443.pcap,0,13201,00:33:91:18:f8:50
6393,l_hi_ff,L_cyber_ff_10-08__16_08_09.pcap.TCP_10-0-0-9_34332_212-179-154-217_443.pcap,0,13201,00:33:91:18:f9:50
6394,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_49202_216-58-210-65_443.pcap,0,13201,00:33:91:18:fa:50
6395,l_hi_ff,L_cyber_ff_02-17__18_54_25.pcap.TCP_10-0-0-10_41019_104-244-42-67_443.pcap,0,16201,00:3f:49:18:fb:50
6396,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_49467_212-179-154-245_443.pcap,0,13201,00:33:91:18:fc:50
6397,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_36197_192-229-233-25_443.pcap,0,16201,00:3f:49:18:fd:50
6398,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_54853_212-179-180-76_443.pcap,0,17201,00:43:31:18:fe:50
6399,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_48226_104-244-43-167_443.pcap,0,16201,00:3f:49:18:ff:50
6400,l_hi_ff,L_cyber_ff_10-15__12_42_08.pcap.TCP_10-0-0-9_51027_212-179-180-102_443.pcap,0,13201,00:33:91:19:00:50
6401,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_46943_31-13-93-52_443.pcap,0,18201,00:47:19:19:01:50
6402,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_32971_216-58-208-77_443.pcap,0,13201,00:33:91:19:02:50
6403,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_55139_74-125-71-136_443.pcap,0,13201,00:33:91:19:03:50
6404,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_59402_212-179-180-96_443.pcap,0,13201,00:33:91:19:04:50
6405,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_55163_212-179-180-76_443.pcap,0,17201,00:43:31:19:05:50
6406,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_60070_212-179-180-88_443.pcap,0,13201,00:33:91:19:06:50
6407,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_46511_212-179-180-109_443.pcap,0,13201,00:33:91:19:07:50
6408,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_57595_54-230-79-60_443.pcap,0,18201,00:47:19:19:08:50
6409,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_43621_212-179-180-88_443.pcap,0,13201,00:33:91:19:09:50
6410,l_hi_ff,L_hi_ff_linux_ff_alot_of_data2.pcap.TCP_10-0-0-7_41871_104-244-42-136_443.pcap,0,16201,00:3f:49:19:0a:50
6411,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_60003_212-179-154-223_443.pcap,0,13201,00:33:91:19:0b:50
6412,l_hi_ff,L_cyber_ff_09-16__12_41_40.pcap.TCP_10-0-0-9_53662_212-179-154-230_443.pcap,0,13201,00:33:91:19:0c:50
6413,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_40231_212-179-154-230_443.pcap,0,13201,00:33:91:19:0d:50
6414,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_60493_212-179-154-230_443.pcap,0,13201,00:33:91:19:0e:50
6415,l_hi_ff,L_cyber_ff_09-08__18_05_04.pcap.TCP_10-0-0-9_37660_216-58-210-46_443.pcap,0,13201,00:33:91:19:0f:50
6416,l_hi_ff,L_cyber_ff_10-15__21_46_13.pcap.TCP_10-0-0-9_48127_104-244-43-167_443.pcap,0,16201,00:3f:49:19:10:50
6417,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_55186_212-179-180-76_443.pcap,0,17201,00:43:31:19:11:50
6418,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_57643_212-179-180-96_443.pcap,0,13201,00:33:91:19:12:50
6419,l_hi_ff,L_hi_ff_linux_ff_alot_of_data.pcap.TCP_10-0-0-7_54799_212-179-180-76_443.pcap,0,17201,00:43:31:19:13:50
6420,l_hi_ff,L_cyber_ff_10-13__10_37_47.pcap.TCP_10-0-0-9_53430_212-179-180-95_443.pcap,0,13201,00:33:91:19:14:50
6421,l_hi_ff,L_cyber_ff_10-06__11_16_59.pcap.TCP_10-0-0-9_52597_104-244-43-7_443.pcap,0,16201,00:3f:49:19:15:50
6422,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_41466_216-58-210-45_443.pcap,0,13201,00:33:91:19:16:50
6423,l_hi_ff,L_cyber_ff_09-09__19_35_09.pcap.TCP_10-0-0-9_50968_216-58-210-46_443.pcap,0,13201,00:33:91:19:17:50
6424,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_52660_212-179-154-217_443.pcap,0,13201,00:33:91:19:18:50
6425,l_hi_ff,L_cyber_ff_09-09__11_57_27.pcap.TCP_10-0-0-9_51606_212-179-154-216_443.pcap,0,13201,00:33:91:19:19:50
6426,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_57839_212-179-180-96_443.pcap,0,13201,00:33:91:19:1a:50
6427,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_54200_173-194-67-190_443.pcap,0,13201,00:33:91:19:1b:50
6428,l_hi_ff,L_cyber_ff_09-07__19_16_39.pcap.TCP_10-0-0-9_50290_212-179-154-223_443.pcap,0,13201,00:33:91:19:1c:50
6429,l_hi_ff,L_cyber_ff_09-17__11_37_53.pcap.TCP_10-0-0-9_37403_212-179-154-223_443.pcap,0,13201,00:33:91:19:1d:50
6430,l_hi_ff,L_cyber_ff_10-07__15_04_03.pcap.TCP_10-0-0-9_49116_216-58-208-35_443.pcap,0,13201,00:33:91:19:1e:50
